ISEI_parent,cog_abil,sch_satisfaction,class_size,age,schooltype,immigrant,youthidCUF,classidCUF,schoolidCUF,pos_indegree,pos_outdegree,pos_isolate,neg_indegree,neg_outdegree,neg_isolate,reciprocal,non_reciprocal,german,sch_combo,sch_int,sch_comp,sch_secondary,sch_specneed,sexgirl
0.4731736140160287,0.6855466755695502,7,0.8154239246069938,-1.0068622123632807,4,0,20320114,203201,2032,5,4,0,1,5,0,2,3,1,0,0,1,0,0,1
1.8270252896942896,0.3836879271755306,9,0.8154239246069938,0.4087141829980414,4,0,20320115,203201,2032,7,5,0,1,4,0,4,1,1,0,0,1,0,0,1
0.3403828033096746,0.3836879271755306,7,0.8154239246069938,-1.0068622123632807,4,0,20320116,203201,2032,1,3,0,9,5,0,1,3,1,0,0,1,0,0,0
1.2099391006949491,-0.8237470664005477,2,0.8154239246069938,-1.0068622123632807,4,0,20320117,203201,2032,3,2,0,0,5,0,2,1,1,0,0,1,0,0,1
-0.7615572531825656,-0.3709589438095184,3,0.8154239246069938,-1.0068622123632807,4,0,20320118,203201,2032,4,5,0,1,5,0,2,3,1,0,0,1,0,0,1
1.4406489884937144,1.1383347981605796,7,0.8154239246069938,-1.0068622123632807,4,0,20320119,203201,2032,2,2,0,8,1,0,2,1,1,0,0,1,0,0,0
-0.12996433914130934,-0.06910019541549878,4,0.8154239246069938,-1.0068622123632807,4,0,20320120,203201,2032,2,2,0,8,4,0,1,2,1,0,0,1,0,0,1
-0.47756357947683337,1.2892641723575893,3,0.8154239246069938,-1.0068622123632807,4,1,20320121,203201,2032,6,3,0,2,5,0,3,1,1,0,0,1,0,0,1
-1.2517113672882663,-0.3709589438095184,6,0.8154239246069938,-1.0068622123632807,4,0,20320122,203201,2032,2,2,0,10,5,0,2,1,1,0,0,1,0,0,1
0.8263522657497333,-1.276535188991577,5,0.8154239246069938,0.4087141829980414,4,0,20320123,203201,2032,4,4,0,1,4,0,3,2,1,0,0,1,0,0,1
-0.9049489295825474,0.2327585529785208,5,0.8154239246069938,0.4087141829980414,4,0,20320126,203201,2032,4,3,0,2,3,0,2,2,1,0,0,1,0,0,0
-0.2147719032069464,-0.9746764405975575,7,-0.6893763936460402,1.8242905783593635,4,0,20320401,203204,2032,3,5,0,4,5,0,2,3,1,0,0,1,0,0,0
-0.8993695181843668,0.08182917878151101,8,-0.6893763936460402,-1.0068622123632807,4,0,20320403,203204,2032,3,5,0,2,0,0,3,2,1,0,0,1,0,0,0
-0.3810392355121018,-0.22002956961250858,6,-0.6893763936460402,0.4087141829980414,4,0,20320405,203204,2032,0,1,0,1,4,0,0,2,1,0,0,1,0,0,1
1.0606889279259841,-0.06910019541549878,4,-0.6893763936460402,-1.0068622123632807,4,0,20320410,203204,2032,2,3,0,0,5,0,1,3,1,0,0,1,0,0,1
-1.1861529241940483,0.5346173013725404,1,-0.6893763936460402,1.8242905783593635,4,0,20320414,203204,2032,0,0,1,10,0,0,0,1,1,0,0,1,0,0,1
1.4947695504256275,-2.3330408083706455,7,-0.6893763936460402,0.4087141829980414,4,0,20320419,203204,2032,1,5,0,0,5,0,1,4,1,0,0,1,0,0,1
0.1091148519887398,-1.276535188991577,9,-0.6893763936460402,-1.0068622123632807,4,0,20320420,203204,2032,1,3,0,1,1,0,1,3,1,0,0,1,0,0,0
0.37776507783732804,-0.3709589438095184,6,-0.6893763936460402,-1.0068622123632807,4,0,20320421,203204,2032,3,5,0,0,2,0,2,3,1,0,0,1,0,0,1
1.2913988157247493,0.2327585529785208,8,-0.6893763936460402,-1.0068622123632807,4,0,20320423,203204,2032,3,4,0,2,2,0,3,2,1,0,0,1,0,0,1
0.4321646715303258,1.2892641723575893,5,-0.6893763936460402,-1.0068622123632807,4,0,20320424,203204,2032,2,3,0,0,2,0,0,4,1,0,0,1,0,0,0
-0.32942942733277125,-0.9746764405975575,6,-0.6893763936460402,-1.0068622123632807,4,0,20320425,203204,2032,3,3,0,0,2,0,2,2,1,0,0,1,0,0,1
0.5228306787552282,0.6855466755695502,5,-0.6893763936460402,0.4087141829980414,4,0,20320426,203204,2032,2,2,0,0,2,0,1,2,1,0,0,1,0,0,1
-1.5599756162608647,-1.276535188991577,5,-0.6893763936460402,0.4087141829980414,4,0,20320428,203204,2032,1,3,0,2,3,0,0,4,0,0,0,1,0,0,0
0.25139061418325465,0.5346173013725404,6,-0.6893763936460402,0.4087141829980414,4,0,20320429,203204,2032,2,5,0,0,1,0,2,3,1,0,0,1,0,0,1
-1.1437491953709478,0.3836879271755306,7,0.5646238715648214,0.4087141829980414,3,0,20330301,203303,2033,4,4,0,4,5,0,3,2,1,0,1,0,0,0,0
-1.0263018857314556,0.5346173013725404,9,0.5646238715648214,-1.0068622123632807,3,0,20330303,203303,2033,3,5,0,3,5,0,3,2,1,0,1,0,0,0,0
1.4947695504256275,0.3836879271755306,7,0.5646238715648214,0.4087141829980414,3,0,20330304,203303,2033,3,5,0,3,3,0,3,2,1,0,1,0,0,0,0
0.49186459165070145,-0.8237470664005477,3,0.5646238715648214,-1.0068622123632807,3,0,20330305,203303,2033,0,3,0,0,5,0,0,4,1,0,1,0,0,0,1
0.09432930802461126,0.9874054239635698,6,0.5646238715648214,-1.0068622123632807,3,0,20330306,203303,2033,5,2,0,2,3,0,2,1,1,0,1,0,0,0,0
-1.192569271246329,-0.06910019541549878,7,0.5646238715648214,1.8242905783593635,3,1,20330307,203303,2033,2,4,0,5,3,0,2,3,1,0,1,0,0,0,1
-0.07835442454254285,-0.06910019541549878,6,0.5646238715648214,-1.0068622123632807,3,0,20330308,203303,2033,3,2,0,1,2,0,2,1,1,0,1,0,0,0,1
-0.7972657096117367,1.4401935465545992,4,0.5646238715648214,-1.0068622123632807,3,0,20330309,203303,2033,2,1,0,4,5,0,1,1,1,0,1,0,0,0,1
-0.7643469854865149,0.83647604976656,5,0.5646238715648214,0.4087141829980414,3,0,20330312,203303,2033,3,3,0,10,5,0,3,1,1,0,1,0,0,0,1
-0.16678860335651136,0.08182917878151101,8,0.5646238715648214,0.4087141829980414,3,0,20330313,203303,2033,2,4,0,2,3,0,2,3,1,0,1,0,0,0,0
0.7298279217850017,0.6855466755695502,5,0.5646238715648214,0.4087141829980414,3,0,20330314,203303,2033,2,4,0,4,4,0,2,3,1,0,1,0,0,0,1
-0.46975239287743703,0.83647604976656,5,0.5646238715648214,-1.0068622123632807,3,0,20330315,203303,2033,2,5,0,4,3,0,2,3,1,0,1,0,0,0,0
-0.32998727801606875,0.5346173013725404,8,0.5646238715648214,0.4087141829980414,3,0,20330316,203303,2033,3,2,0,2,3,0,2,1,1,0,1,0,0,0,1
1.5806930286967316,0.9874054239635698,7,0.5646238715648214,0.4087141829980414,3,0,20330317,203303,2033,5,3,0,2,1,0,2,2,1,0,1,0,0,0,0
0.22349339756319794,1.5911229207516089,8,0.5646238715648214,0.4087141829980414,3,0,20330319,203303,2033,5,4,0,2,3,0,3,2,1,0,1,0,0,0,0
0.451413712687168,-0.3709589438095184,5,0.5646238715648214,0.4087141829980414,3,0,20330320,203303,2033,2,4,0,4,3,0,2,3,1,0,1,0,0,0,0
0.3571210907139342,0.5346173013725404,10,0.5646238715648214,0.4087141829980414,3,0,20330322,203303,2033,5,3,0,0,0,1,2,2,1,0,1,0,0,0,0
-0.7618362317339323,0.08182917878151101,8,0.5646238715648214,0.4087141829980414,3,0,20330324,203303,2033,3,2,0,0,2,0,2,1,1,0,1,0,0,0,1
-0.24099524851880275,0.08182917878151101,7,0.5646238715648214,-1.0068622123632807,3,0,20330327,203303,2033,4,3,0,4,3,0,2,2,1,0,1,0,0,0,0
1.8618970233082324,0.2327585529785208,6,-0.43857634060386785,0.4087141829980414,5,0,20350203,203502,2035,3,4,0,1,5,0,1,4,1,0,0,0,1,0,1
1.3212490418335272,1.4401935465545992,7,-0.43857634060386785,-1.0068622123632807,5,0,20350204,203502,2035,2,5,0,2,5,0,1,4,1,0,0,0,1,0,1
-0.7247329357576456,0.3836879271755306,7,-0.43857634060386785,0.4087141829980414,5,0,20350205,203502,2035,4,2,0,0,3,0,1,2,1,0,0,0,1,0,1
2.033185916328271,1.4401935465545992,6,-0.43857634060386785,-1.0068622123632807,5,0,20350206,203502,2035,0,5,0,3,1,0,0,5,1,0,0,0,1,0,0
1.9238288782589779,0.3836879271755306,8,-0.43857634060386785,0.4087141829980414,5,0,20350207,203502,2035,1,5,0,5,5,0,0,5,1,0,0,0,1,0,1
2.035975595422502,0.83647604976656,4,-0.43857634060386785,-1.0068622123632807,5,0,20350209,203502,2035,1,4,0,0,2,0,1,4,1,0,0,0,1,0,1
1.8127980753009203,0.6855466755695502,7,-0.43857634060386785,-1.0068622123632807,5,0,20350212,203502,2035,2,4,0,2,5,0,2,3,1,0,0,0,1,0,1
1.4841684718931278,0.3836879271755306,4,-0.43857634060386785,0.4087141829980414,5,0,20350214,203502,2035,4,5,0,2,2,0,3,2,1,0,0,0,1,0,1
0.33787204955709205,0.2327585529785208,6,-0.43857634060386785,-1.0068622123632807,5,0,20350216,203502,2035,3,5,0,1,4,0,2,3,1,0,0,0,1,0,1
0.7298279217850017,0.5346173013725404,5,-0.43857634060386785,-1.0068622123632807,5,0,20350218,203502,2035,4,5,0,2,5,0,3,2,1,0,0,0,1,0,1
0.49186459165070145,0.6855466755695502,5,-0.43857634060386785,-1.0068622123632807,5,0,20350220,203502,2035,3,5,0,2,5,0,3,2,1,0,0,0,1,0,1
-0.12689562828599335,1.5911229207516089,5,-0.43857634060386785,0.4087141829980414,5,0,20350222,203502,2035,2,5,0,0,3,0,2,3,1,0,0,0,1,0,1
